title,start_year,runtime_minutes,genres,id,release_date,production_budget,domestic_gross,worldwide_gross
Trapped,2012,92.0,Thriller,87,"Sep 20, 2002","$30,000,000",6916869.0,6916869.0
Trapped,2014,75.0,Horror,87,"Sep 20, 2002","$30,000,000",6916869.0,6916869.0
Trapped,2012,108.0,Thriller,87,"Sep 20, 2002","$30,000,000",6916869.0,6916869.0
Trapped,2013,102.0,Drama,87,"Sep 20, 2002","$30,000,000",6916869.0,6916869.0
Trapped,2013,102.0,Thriller,87,"Sep 20, 2002","$30,000,000",6916869.0,6916869.0
Trapped,2015,56.0,Drama,87,"Sep 20, 2002","$30,000,000",6916869.0,6916869.0
Trapped,2015,56.0,Mystery,87,"Sep 20, 2002","$30,000,000",6916869.0,6916869.0
Trapped,2015,56.0,Thriller,87,"Sep 20, 2002","$30,000,000",6916869.0,6916869.0
Trapped,2016,90.0,Documentary,87,"Sep 20, 2002","$30,000,000",6916869.0,6916869.0
Trapped,2016,105.0,Action,87,"Sep 20, 2002","$30,000,000",6916869.0,6916869.0
Trapped,2016,105.0,Drama,87,"Sep 20, 2002","$30,000,000",6916869.0,6916869.0
Trapped,2016,105.0,Thriller,87,"Sep 20, 2002","$30,000,000",6916869.0,6916869.0
Trash,2019,55.0,Thriller,46,"Oct 9, 2015","$12,000,000",17484.0,6553186.0
Trash,2014,114.0,Adventure,46,"Oct 9, 2015","$12,000,000",17484.0,6553186.0
Trash,2014,114.0,Crime,46,"Oct 9, 2015","$12,000,000",17484.0,6553186.0
Trash,2014,114.0,Drama,46,"Oct 9, 2015","$12,000,000",17484.0,6553186.0
Trash,2010,75.0,Comedy,46,"Oct 9, 2015","$12,000,000",17484.0,6553186.0
Trash,2015,88.0,Drama,46,"Oct 9, 2015","$12,000,000",17484.0,6553186.0
Treachery,2013,67.0,Drama,5,"Dec 31, 2013","$625,000",0.0,0.0
Treachery,2013,67.0,Thriller,5,"Dec 31, 2013","$625,000",0.0,0.0
Treachery,2013,73.0,Drama,5,"Dec 31, 2013","$625,000",0.0,0.0
Treading Water,2013,92.0,Comedy,15,"Mar 10, 2015","$4,700,000",0.0,0.0
Treading Water,2013,92.0,Drama,15,"Mar 10, 2015","$4,700,000",0.0,0.0
Treading Water,2013,24.0,Biography,15,"Mar 10, 2015","$4,700,000",0.0,0.0
Treading Water,2013,24.0,Documentary,15,"Mar 10, 2015","$4,700,000",0.0,0.0
Treading Water,2013,24.0,History,15,"Mar 10, 2015","$4,700,000",0.0,0.0
Treading Water,2013,98.0,Drama,15,"Mar 10, 2015","$4,700,000",0.0,0.0
Trespass,2011,91.0,Crime,54,"Oct 14, 2011","$35,000,000",16816.0,786532.0
Trespass,2011,91.0,Drama,54,"Oct 14, 2011","$35,000,000",16816.0,786532.0
Trespass,2011,91.0,Thriller,54,"Oct 14, 2011","$35,000,000",16816.0,786532.0
Triangle,2011,62.0,Family,52,"Feb 10, 2010","$12,000,000",0.0,1594955.0
Triangle,2011,62.0,Fantasy,52,"Feb 10, 2010","$12,000,000",0.0,1594955.0
Triangle,2011,62.0,Music,52,"Feb 10, 2010","$12,000,000",0.0,1594955.0
Triangle,2014,63.0,Documentary,52,"Feb 10, 2010","$12,000,000",0.0,1594955.0
Triple 9,2016,115.0,Crime,33,"Feb 26, 2016","$20,000,000",12639297.0,25943792.0
Triple 9,2016,115.0,Thriller,33,"Feb 26, 2016","$20,000,000",12639297.0,25943792.0
Trolls,2016,92.0,Adventure,73,"Nov 4, 2016","$125,000,000",153707064.0,344150134.0
Trolls,2016,92.0,Animation,73,"Nov 4, 2016","$125,000,000",153707064.0,344150134.0
Trolls,2016,92.0,Comedy,73,"Nov 4, 2016","$125,000,000",153707064.0,344150134.0
Trouble with the Curve,2012,111.0,Drama,18,"Sep 21, 2012","$60,000,000",35763137.0,47818913.0
Trouble with the Curve,2012,111.0,Sport,18,"Sep 21, 2012","$60,000,000",35763137.0,47818913.0
True Bromance,2011,96.0,Comedy,97,"Dec 31, 2011","$2,000,000",0.0,0.0
True Grit,2010,110.0,Adventure,29,"Dec 22, 2010","$35,000,000",171243005.0,252276928.0
True Grit,2010,110.0,Drama,29,"Dec 22, 2010","$35,000,000",171243005.0,252276928.0
True Grit,2010,110.0,Western,29,"Dec 22, 2010","$35,000,000",171243005.0,252276928.0
Trust,2010,106.0,Crime,43,"Apr 1, 2011","$4,000,000",120016.0,120016.0
Trust,2010,106.0,Drama,43,"Apr 1, 2011","$4,000,000",120016.0,120016.0
Trust,2010,106.0,Thriller,43,"Apr 1, 2011","$4,000,000",120016.0,120016.0
Trust,2018,92.0,Drama,43,"Apr 1, 2011","$4,000,000",120016.0,120016.0
Trust,2018,100.0,Crime,43,"Apr 1, 2011","$4,000,000",120016.0,120016.0
Trust,2018,100.0,Drama,43,"Apr 1, 2011","$4,000,000",120016.0,120016.0
Truth or Dare,2013,85.0,Horror,91,"Apr 13, 2018","$3,500,000",41411015.0,95127344.0
Truth or Dare,2013,85.0,Romance,91,"Apr 13, 2018","$3,500,000",41411015.0,95127344.0
Truth or Dare,2013,85.0,Thriller,91,"Apr 13, 2018","$3,500,000",41411015.0,95127344.0
Truth or Dare,2012,100.0,Comedy,91,"Apr 13, 2018","$3,500,000",41411015.0,95127344.0
Truth or Dare,2012,100.0,Romance,91,"Apr 13, 2018","$3,500,000",41411015.0,95127344.0
Truth or Dare,2013,84.0,Horror,91,"Apr 13, 2018","$3,500,000",41411015.0,95127344.0
Truth or Dare,2013,84.0,Thriller,91,"Apr 13, 2018","$3,500,000",41411015.0,95127344.0
Truth or Dare,2016,90.0,Drama,91,"Apr 13, 2018","$3,500,000",41411015.0,95127344.0
Truth or Dare,2016,90.0,Romance,91,"Apr 13, 2018","$3,500,000",41411015.0,95127344.0
Truth or Dare,2018,100.0,Horror,91,"Apr 13, 2018","$3,500,000",41411015.0,95127344.0
Truth or Dare,2018,100.0,Thriller,91,"Apr 13, 2018","$3,500,000",41411015.0,95127344.0
Truth or Dare,2018,92.0,Comedy,91,"Apr 13, 2018","$3,500,000",41411015.0,95127344.0
Truth or Dare,2018,92.0,Drama,91,"Apr 13, 2018","$3,500,000",41411015.0,95127344.0
Truth or Dare,2018,92.0,Romance,91,"Apr 13, 2018","$3,500,000",41411015.0,95127344.0
Truth or Die,2012,96.0,Horror,12,"Oct 9, 2012","$1,000,000",0.0,0.0
Truth or Die,2012,96.0,Mystery,12,"Oct 9, 2012","$1,000,000",0.0,0.0
Tulip Fever,2017,105.0,Drama,8,"Sep 1, 2017","$25,000,000",2455635.0,6792768.0
Tulip Fever,2017,105.0,History,8,"Sep 1, 2017","$25,000,000",2455635.0,6792768.0
Tulip Fever,2017,105.0,Romance,8,"Sep 1, 2017","$25,000,000",2455635.0,6792768.0
Turbo,2013,96.0,Adventure,31,"Jul 17, 2013","$135,000,000",83028130.0,286896578.0
Turbo,2013,96.0,Animation,31,"Jul 17, 2013","$135,000,000",83028130.0,286896578.0
Turbo,2013,96.0,Comedy,31,"Jul 17, 2013","$135,000,000",83028130.0,286896578.0
Turbulence,2011,90.0,Comedy,41,"Jan 10, 1997","$55,000,000",11532774.0,11532774.0
Turbulence,2011,90.0,Documentary,41,"Jan 10, 1997","$55,000,000",11532774.0,11532774.0
Turbulence,2014,90.0,Drama,41,"Jan 10, 1997","$55,000,000",11532774.0,11532774.0
Turbulence,2016,120.0,Action,41,"Jan 10, 1997","$55,000,000",11532774.0,11532774.0
Turbulence,2016,120.0,Drama,41,"Jan 10, 1997","$55,000,000",11532774.0,11532774.0
Turbulence,2016,120.0,Thriller,41,"Jan 10, 1997","$55,000,000",11532774.0,11532774.0
Tusk,2014,102.0,Comedy,28,"Sep 19, 2014","$3,000,000",1821983.0,1887554.0
Tusk,2014,102.0,Drama,28,"Sep 19, 2014","$3,000,000",1821983.0,1887554.0
Tusk,2014,102.0,Horror,28,"Sep 19, 2014","$3,000,000",1821983.0,1887554.0
Twilight,2018,7.0,Documentary,89,"Nov 21, 2008","$37,000,000",192769854.0,402280159.0
Twilight,2018,7.0,Documentary,20,"Mar 6, 1998","$20,000,000",15055091.0,15055091.0
Twins,2016,8.0,Adventure,100,"Dec 9, 1988","$15,000,000",111936388.0,216600000.0
Twins,2016,8.0,Biography,100,"Dec 9, 1988","$15,000,000",111936388.0,216600000.0
Twins,2016,8.0,Comedy,100,"Dec 9, 1988","$15,000,000",111936388.0,216600000.0
Twixt,2011,88.0,Comedy,66,"Jul 23, 2013","$7,000,000",0.0,1268346.0
Twixt,2011,88.0,Fantasy,66,"Jul 23, 2013","$7,000,000",0.0,1268346.0
Twixt,2011,88.0,Horror,66,"Jul 23, 2013","$7,000,000",0.0,1268346.0
Two Lovers and a Bear,2016,96.0,Adventure,75,"Jan 31, 2017","$6,840,000",0.0,22273.0
Two Lovers and a Bear,2016,96.0,Drama,75,"Jan 31, 2017","$6,840,000",0.0,22273.0
Two Lovers and a Bear,2016,96.0,Romance,75,"Jan 31, 2017","$6,840,000",0.0,22273.0
Two Night Stand,2014,86.0,Comedy,60,"Sep 26, 2014","$1,600,000",15600.0,868081.0
Two Night Stand,2014,86.0,Romance,60,"Sep 26, 2014","$1,600,000",15600.0,868081.0
USS Indianapolis: Men of Courage,2016,128.0,Action,40,"Nov 11, 2016","$40,000,000",0.0,1663785.0
USS Indianapolis: Men of Courage,2016,128.0,Drama,40,"Nov 11, 2016","$40,000,000",0.0,1663785.0
USS Indianapolis: Men of Courage,2016,128.0,History,40,"Nov 11, 2016","$40,000,000",0.0,1663785.0
UglyDolls,2019,87.0,Adventure,6,"May 3, 2019","$45,000,000",19894664.0,24644664.0
UglyDolls,2019,87.0,Animation,6,"May 3, 2019","$45,000,000",19894664.0,24644664.0
UglyDolls,2019,87.0,Comedy,6,"May 3, 2019","$45,000,000",19894664.0,24644664.0
UnDivided,2013,66.0,Documentary,99,"Feb 3, 2015","$250,000",0.0,0.0
Unbreakable,2014,80.0,Adventure,75,"Nov 22, 2000","$73,243,106",94999143.0,248099143.0
Unbreakable,2014,80.0,Biography,75,"Nov 22, 2000","$73,243,106",94999143.0,248099143.0
Unbreakable,2014,80.0,Documentary,75,"Nov 22, 2000","$73,243,106",94999143.0,248099143.0
Unbroken,2018,104.0,Drama,82,"Dec 25, 2014","$65,000,000",115637895.0,163527824.0
Unbroken,2014,137.0,Biography,82,"Dec 25, 2014","$65,000,000",115637895.0,163527824.0
Unbroken,2014,137.0,Drama,82,"Dec 25, 2014","$65,000,000",115637895.0,163527824.0
Unbroken,2014,137.0,Sport,82,"Dec 25, 2014","$65,000,000",115637895.0,163527824.0
Uncle Drew,2018,103.0,Comedy,85,"Jun 29, 2018","$18,000,000",42469946.0,46527161.0
Uncle Drew,2018,103.0,Sport,85,"Jun 29, 2018","$18,000,000",42469946.0,46527161.0
Under the Rainbow,2013,112.0,Comedy,99,"Jul 31, 1981","$20,000,000",18826490.0,18826490.0
Under the Rainbow,2013,112.0,Drama,99,"Jul 31, 1981","$20,000,000",18826490.0,18826490.0
Under the Rainbow,2013,112.0,Romance,99,"Jul 31, 1981","$20,000,000",18826490.0,18826490.0
Under the Rainbow,2015,75.0,Horror,99,"Jul 31, 1981","$20,000,000",18826490.0,18826490.0
Under the Rainbow,2014,12.0,Biography,99,"Jul 31, 1981","$20,000,000",18826490.0,18826490.0
Under the Rainbow,2014,12.0,Documentary,99,"Jul 31, 1981","$20,000,000",18826490.0,18826490.0
Under the Rainbow,2014,12.0,Family,99,"Jul 31, 1981","$20,000,000",18826490.0,18826490.0
Under the Rainbow,2018,52.0,Documentary,99,"Jul 31, 1981","$20,000,000",18826490.0,18826490.0
Under the Skin,2013,108.0,Drama,42,"Apr 4, 2014","$13,300,000",2614251.0,7229933.0
Under the Skin,2013,108.0,Horror,42,"Apr 4, 2014","$13,300,000",2614251.0,7229933.0
Under the Skin,2013,108.0,Sci-Fi,42,"Apr 4, 2014","$13,300,000",2614251.0,7229933.0
Underdogs,2018,65.0,Documentary,41,"Aug 16, 2013","$2,500,000",35017.0,1392649.0
Underdogs,2018,65.0,Sport,41,"Aug 16, 2013","$2,500,000",35017.0,1392649.0
Underdogs,2013,106.0,Adventure,41,"Aug 16, 2013","$2,500,000",35017.0,1392649.0
Underdogs,2013,106.0,Animation,41,"Aug 16, 2013","$2,500,000",35017.0,1392649.0
Underdogs,2013,106.0,Family,41,"Aug 16, 2013","$2,500,000",35017.0,1392649.0
Underdogs,2013,102.0,Drama,41,"Aug 16, 2013","$2,500,000",35017.0,1392649.0
Underdogs,2013,102.0,Family,41,"Aug 16, 2013","$2,500,000",35017.0,1392649.0
Underdogs,2013,102.0,Sport,41,"Aug 16, 2013","$2,500,000",35017.0,1392649.0
Underworld: Blood Wars,2016,91.0,Action,91,"Jan 6, 2017","$35,000,000",30353973.0,81209222.0
Underworld: Blood Wars,2016,91.0,Adventure,91,"Jan 6, 2017","$35,000,000",30353973.0,81209222.0
Underworld: Blood Wars,2016,91.0,Fantasy,91,"Jan 6, 2017","$35,000,000",30353973.0,81209222.0
Unfinished Business,2011,107.0,Drama,32,"Mar 6, 2015","$35,000,000",10219501.0,13214051.0
Unfinished Business,2011,107.0,Family,32,"Mar 6, 2015","$35,000,000",10219501.0,13214051.0
Unfinished Business,2015,91.0,Comedy,32,"Mar 6, 2015","$35,000,000",10219501.0,13214051.0
Unfinished Business,2015,91.0,Drama,32,"Mar 6, 2015","$35,000,000",10219501.0,13214051.0
Unfinished Business,2017,60.0,Drama,32,"Mar 6, 2015","$35,000,000",10219501.0,13214051.0
Unforgettable,2010,88.0,Documentary,39,"Feb 23, 1996","$18,000,000",2483790.0,2483790.0
Unforgettable,2010,88.0,Documentary,4,"Apr 21, 2017","$12,000,000",11368012.0,16221211.0
Unforgettable,2014,130.0,Drama,39,"Feb 23, 1996","$18,000,000",2483790.0,2483790.0
Unforgettable,2014,130.0,Romance,39,"Feb 23, 1996","$18,000,000",2483790.0,2483790.0
Unforgettable,2014,130.0,Drama,4,"Apr 21, 2017","$12,000,000",11368012.0,16221211.0
Unforgettable,2014,130.0,Romance,4,"Apr 21, 2017","$12,000,000",11368012.0,16221211.0
Unforgettable,2017,100.0,Drama,39,"Feb 23, 1996","$18,000,000",2483790.0,2483790.0
Unforgettable,2017,100.0,Thriller,39,"Feb 23, 1996","$18,000,000",2483790.0,2483790.0
Unforgettable,2017,100.0,Drama,4,"Apr 21, 2017","$12,000,000",11368012.0,16221211.0
Unforgettable,2017,100.0,Thriller,4,"Apr 21, 2017","$12,000,000",11368012.0,16221211.0
Unforgettable,2016,113.0,Drama,39,"Feb 23, 1996","$18,000,000",2483790.0,2483790.0
Unforgettable,2016,113.0,Romance,39,"Feb 23, 1996","$18,000,000",2483790.0,2483790.0
Unforgettable,2016,113.0,Drama,4,"Apr 21, 2017","$12,000,000",11368012.0,16221211.0
Unforgettable,2016,113.0,Romance,4,"Apr 21, 2017","$12,000,000",11368012.0,16221211.0
Unforgiven,2013,135.0,Action,70,"Aug 7, 1992","$14,400,000",101157447.0,159157447.0
Unforgiven,2013,135.0,Crime,70,"Aug 7, 1992","$14,400,000",101157447.0,159157447.0
Unforgiven,2013,135.0,Drama,70,"Aug 7, 1992","$14,400,000",101157447.0,159157447.0
Unforgiven,2018,106.0,Drama,70,"Aug 7, 1992","$14,400,000",101157447.0,159157447.0
Unfriended,2014,83.0,Horror,14,"Apr 17, 2015","$1,000,000",32789645.0,64364198.0
Unfriended,2014,83.0,Mystery,14,"Apr 17, 2015","$1,000,000",32789645.0,64364198.0
Unfriended,2014,83.0,Thriller,14,"Apr 17, 2015","$1,000,000",32789645.0,64364198.0
Unfriended: Dark Web,2018,92.0,Crime,29,"Jul 20, 2018","$1,000,000",8866745.0,16434588.0
Unfriended: Dark Web,2018,92.0,Horror,29,"Jul 20, 2018","$1,000,000",8866745.0,16434588.0
Unfriended: Dark Web,2018,92.0,Mystery,29,"Jul 20, 2018","$1,000,000",8866745.0,16434588.0
Unhinged,2014,12.0,Adventure,30,"Sep 30, 2019","$29,000,000",0.0,0.0
Unhinged,2014,12.0,Documentary,30,"Sep 30, 2019","$29,000,000",0.0,0.0
Unhinged,2014,12.0,Music,30,"Sep 30, 2019","$29,000,000",0.0,0.0
Unhinged,2017,93.0,Horror,30,"Sep 30, 2019","$29,000,000",0.0,0.0
United Passions,2014,110.0,Drama,6,"Jun 5, 2015","$30,000,000",918.0,168832.0
United Passions,2014,110.0,History,6,"Jun 5, 2015","$30,000,000",918.0,168832.0
United Passions,2014,110.0,Sport,6,"Jun 5, 2015","$30,000,000",918.0,168832.0
Unknown,2011,113.0,Action,21,"Feb 18, 2011","$40,000,000",63686397.0,136123083.0
Unknown,2011,113.0,Mystery,21,"Feb 18, 2011","$40,000,000",63686397.0,136123083.0
Unknown,2011,113.0,Thriller,21,"Feb 18, 2011","$40,000,000",63686397.0,136123083.0
Unknown,2011,113.0,Action,84,"Nov 3, 2006","$3,700,000",26403.0,3355048.0
Unknown,2011,113.0,Mystery,84,"Nov 3, 2006","$3,700,000",26403.0,3355048.0
Unknown,2011,113.0,Thriller,84,"Nov 3, 2006","$3,700,000",26403.0,3355048.0
Unknown,2012,96.0,Drama,21,"Feb 18, 2011","$40,000,000",63686397.0,136123083.0
Unknown,2012,96.0,Drama,84,"Nov 3, 2006","$3,700,000",26403.0,3355048.0
Unnatural,2015,89.0,Action,73,"Dec 31, 2015","$3,000,000",0.0,0.0
Unnatural,2015,89.0,Horror,73,"Dec 31, 2015","$3,000,000",0.0,0.0
Unnatural,2015,89.0,Sci-Fi,73,"Dec 31, 2015","$3,000,000",0.0,0.0
Unplanned,2019,106.0,Biography,33,"Mar 29, 2019","$6,000,000",18107621.0,18107621.0
Unplanned,2019,106.0,Drama,33,"Mar 29, 2019","$6,000,000",18107621.0,18107621.0
Unsane,2018,98.0,Drama,70,"Mar 23, 2018","$1,500,000",7690044.0,14244931.0
Unsane,2018,98.0,Horror,70,"Mar 23, 2018","$1,500,000",7690044.0,14244931.0
Unsane,2018,98.0,Mystery,70,"Mar 23, 2018","$1,500,000",7690044.0,14244931.0
Unstoppable,2010,98.0,Action,19,"Nov 12, 2010","$95,000,000",81562942.0,165720921.0
Unstoppable,2010,98.0,Thriller,19,"Nov 12, 2010","$95,000,000",81562942.0,165720921.0
Unstoppable,2015,53.0,Biography,19,"Nov 12, 2010","$95,000,000",81562942.0,165720921.0
Unstoppable,2015,53.0,Documentary,19,"Nov 12, 2010","$95,000,000",81562942.0,165720921.0
Unstoppable,2015,53.0,History,19,"Nov 12, 2010","$95,000,000",81562942.0,165720921.0
Unstoppable,2013,65.0,Documentary,19,"Nov 12, 2010","$95,000,000",81562942.0,165720921.0
Unstoppable,2017,12.0,Documentary,19,"Nov 12, 2010","$95,000,000",81562942.0,165720921.0
Unstoppable,2018,116.0,Action,19,"Nov 12, 2010","$95,000,000",81562942.0,165720921.0
Unstoppable,2018,116.0,Crime,19,"Nov 12, 2010","$95,000,000",81562942.0,165720921.0
Unstoppable,2017,52.0,Documentary,19,"Nov 12, 2010","$95,000,000",81562942.0,165720921.0
Unstoppable,2019,84.0,Documentary,19,"Nov 12, 2010","$95,000,000",81562942.0,165720921.0
Unsullied,2014,93.0,Action,87,"Apr 22, 2016","$1,500,000",510957.0,510957.0
Unsullied,2014,93.0,Horror,87,"Apr 22, 2016","$1,500,000",510957.0,510957.0
Unsullied,2014,93.0,Thriller,87,"Apr 22, 2016","$1,500,000",510957.0,510957.0
Upgrade,2018,100.0,Action,89,"Jun 1, 2018","$3,000,000",11977130.0,16553285.0
Upgrade,2018,100.0,Sci-Fi,89,"Jun 1, 2018","$3,000,000",11977130.0,16553285.0
Upgrade,2018,100.0,Thriller,89,"Jun 1, 2018","$3,000,000",11977130.0,16553285.0
Upside Down,2012,109.0,Drama,4,"Mar 15, 2013","$50,000,000",102118.0,26387039.0
Upside Down,2012,109.0,Fantasy,4,"Mar 15, 2013","$50,000,000",102118.0,26387039.0
Upside Down,2012,109.0,Romance,4,"Mar 15, 2013","$50,000,000",102118.0,26387039.0
Upside Down,2012,81.0,Drama,4,"Mar 15, 2013","$50,000,000",102118.0,26387039.0
Upside Down,2015,70.0,Biography,4,"Mar 15, 2013","$50,000,000",102118.0,26387039.0
Upside Down,2015,70.0,Documentary,4,"Mar 15, 2013","$50,000,000",102118.0,26387039.0
Upside Down,2015,70.0,Family,4,"Mar 15, 2013","$50,000,000",102118.0,26387039.0
Us,2013,92.0,Drama,88,"Mar 22, 2019","$20,000,000",175006930.0,254210310.0
Us,2015,75.0,Comedy,88,"Mar 22, 2019","$20,000,000",175006930.0,254210310.0
Us,2019,116.0,Horror,88,"Mar 22, 2019","$20,000,000",175006930.0,254210310.0
Us,2019,116.0,Mystery,88,"Mar 22, 2019","$20,000,000",175006930.0,254210310.0
Us,2019,116.0,Thriller,88,"Mar 22, 2019","$20,000,000",175006930.0,254210310.0
Vaalu,2015,155.0,Comedy,14,"Dec 31, 2015","$1,900,000",0.0,12444.0
Vaalu,2015,155.0,Romance,14,"Dec 31, 2015","$1,900,000",0.0,12444.0
Vacation,2015,99.0,Adventure,28,"Jul 29, 2015","$31,000,000",58884188.0,102306500.0
Vacation,2015,99.0,Comedy,28,"Jul 29, 2015","$31,000,000",58884188.0,102306500.0
Valentine,2015,62.0,Romance,3,"Feb 2, 2001","$10,000,000",20384136.0,20384136.0
Valentine's Day,2010,125.0,Comedy,70,"Feb 12, 2010","$52,000,000",110485654.0,217569328.0
Valentine's Day,2010,125.0,Romance,70,"Feb 12, 2010","$52,000,000",110485654.0,217569328.0
Valerian and the City of a Thousand Planets,2017,137.0,Action,90,"Jul 21, 2017","$180,000,000",40479370.0,215098356.0
Valerian and the City of a Thousand Planets,2017,137.0,Adventure,90,"Jul 21, 2017","$180,000,000",40479370.0,215098356.0
Valerian and the City of a Thousand Planets,2017,137.0,Fantasy,90,"Jul 21, 2017","$180,000,000",40479370.0,215098356.0
Vampires,2010,88.0,Comedy,92,"Oct 30, 1998","$20,000,000",20268825.0,20268825.0
Vampires,2010,88.0,Fantasy,92,"Oct 30, 1998","$20,000,000",20268825.0,20268825.0
Vampires,2010,88.0,Horror,92,"Oct 30, 1998","$20,000,000",20268825.0,20268825.0
Vampires Suck,2010,82.0,Comedy,49,"Aug 18, 2010","$20,000,000",36661504.0,81424988.0
Vamps,2012,92.0,Comedy,79,"Nov 2, 2012","$16,000,000",3361.0,94812.0
Vamps,2012,92.0,Horror,79,"Nov 2, 2012","$16,000,000",3361.0,94812.0
Vamps,2012,92.0,Romance,79,"Nov 2, 2012","$16,000,000",3361.0,94812.0
Vamps,2010,89.0,Comedy,79,"Nov 2, 2012","$16,000,000",3361.0,94812.0
Vamps,2010,89.0,Horror,79,"Nov 2, 2012","$16,000,000",3361.0,94812.0
Vamps,2010,89.0,Thriller,79,"Nov 2, 2012","$16,000,000",3361.0,94812.0
Velvet Buzzsaw,2019,113.0,Horror,82,"Feb 1, 2019","$21,000,000",0.0,0.0
Velvet Buzzsaw,2019,113.0,Mystery,82,"Feb 1, 2019","$21,000,000",0.0,0.0
Velvet Buzzsaw,2019,113.0,Thriller,82,"Feb 1, 2019","$21,000,000",0.0,0.0
Venom,2018,112.0,Action,3,"Oct 5, 2018","$116,000,000",213511408.0,853628605.0
Venom,2018,112.0,Sci-Fi,3,"Oct 5, 2018","$116,000,000",213511408.0,853628605.0
Venom,2018,112.0,Thriller,3,"Oct 5, 2018","$116,000,000",213511408.0,853628605.0
Venom,2018,112.0,Action,14,"Sep 16, 2005","$25,000,000",881745.0,881745.0
Venom,2018,112.0,Sci-Fi,14,"Sep 16, 2005","$25,000,000",881745.0,881745.0
Venom,2018,112.0,Thriller,14,"Sep 16, 2005","$25,000,000",881745.0,881745.0
Venom,2011,92.0,Thriller,3,"Oct 5, 2018","$116,000,000",213511408.0,853628605.0
Venom,2011,92.0,Thriller,14,"Sep 16, 2005","$25,000,000",881745.0,881745.0
Venus,2016,80.0,Documentary,62,"Dec 21, 2006","$6,000,000",3347411.0,7818479.0
Venus,2017,95.0,Comedy,62,"Dec 21, 2006","$6,000,000",3347411.0,7818479.0
Venus,2017,95.0,Drama,62,"Dec 21, 2006","$6,000,000",3347411.0,7818479.0
Venus,2017,95.0,Family,62,"Dec 21, 2006","$6,000,000",3347411.0,7818479.0
Veronica Mars,2014,107.0,Crime,63,"Mar 14, 2014","$6,000,000",3322127.0,3485383.0
Veronica Mars,2014,107.0,Drama,63,"Mar 14, 2014","$6,000,000",3322127.0,3485383.0
Veronica Mars,2014,107.0,Mystery,63,"Mar 14, 2014","$6,000,000",3322127.0,3485383.0
Vessel,2014,90.0,Adventure,71,"Jan 9, 2015","$800,000",0.0,0.0
Vessel,2014,90.0,Biography,71,"Jan 9, 2015","$800,000",0.0,0.0
Vessel,2014,90.0,Documentary,71,"Jan 9, 2015","$800,000",0.0,0.0
Vessel,2017,67.0,Drama,71,"Jan 9, 2015","$800,000",0.0,0.0
Vice,2015,96.0,Action,100,"Dec 25, 2018","$60,000,000",47836282.0,70883171.0
Vice,2015,96.0,Adventure,100,"Dec 25, 2018","$60,000,000",47836282.0,70883171.0
Vice,2015,96.0,Sci-Fi,100,"Dec 25, 2018","$60,000,000",47836282.0,70883171.0
Vice,2018,132.0,Biography,100,"Dec 25, 2018","$60,000,000",47836282.0,70883171.0
Vice,2018,132.0,Comedy,100,"Dec 25, 2018","$60,000,000",47836282.0,70883171.0
Vice,2018,132.0,Drama,100,"Dec 25, 2018","$60,000,000",47836282.0,70883171.0
Victor Frankenstein,2015,110.0,Drama,24,"Nov 25, 2015","$40,000,000",5775076.0,31124367.0
Victor Frankenstein,2015,110.0,Horror,24,"Nov 25, 2015","$40,000,000",5775076.0,31124367.0
Victor Frankenstein,2015,110.0,Sci-Fi,24,"Nov 25, 2015","$40,000,000",5775076.0,31124367.0
Virtuosity,2014,87.0,Biography,43,"Aug 4, 1995","$30,000,000",23998226.0,23998226.0
